"","site_name","date","GPP","GPP.lower","GPP.upper","GPP.Rhat","ER","ER.lower","ER.upper","K600","K600.lower","K600.upper","temp","Q","light","velocity","depth"
"487452","nwis_14211010",2009-01-06,-0.00168794373277474,-0.905653446735313,0.91102097935106,0.999624258388038,1.95123262736221,-0.41610688105784,4.46159177499063,5.95889152433182,3.26440879112794,8.89285804498966,5.46041666666667,350.65695535,27.4930833333333,2.47401073954199,2.68132365655622
"487453","nwis_14211010",2009-01-09,0.75274095334793,-0.251179511790016,1.61317008360656,0.999537223682357,1.75577251476966,-0.331531807304381,3.78857996973198,5.17973049897572,2.3795529535463,7.80032240902397,5.54583333333333,433.66071311875,80.4934583333333,2.71034276297119,2.92689046395284
"487454","nwis_14211010",2009-01-10,0.459521321899756,-0.481779354377582,1.34949971731451,0.999093849688617,-0.607126315698937,-2.29773789974757,1.27783376134125,6.78069077480182,4.17983400756345,9.48840498541091,5.05833333333333,279.23950747875,68.0098333333333,2.23641545993696,2.43327583182101
"487455","nwis_14211010",2009-01-13,0.268226904330471,-0.694153443326173,1.23332601250697,1.00021773709319,-0.729934963775801,-2.41644226396104,1.04344444508876,6.09223651912083,3.37258524297657,8.75584455569743,5.92708333333333,200.2709004075,101.280083333333,1.93400766613795,2.11620001011544
"487456","nwis_14211010",2009-01-14,0.104793806534165,-0.800612856289475,0.991673702105605,0.99894301670199,-0.622212051479667,-2.41500186130261,1.13187357180743,6.38692392354204,3.81909315413501,9.15810900237126,5.55,173.281405610625,100.697791666667,1.81469467358431,1.99055860337417
"487457","nwis_14211010",2009-01-15,0.0591978867329181,-0.885199453917987,1.01011117429448,0.99844307741197,-0.0334929077240039,-1.72615410268403,1.80163123074154,6.34668654815003,3.82129328831827,8.90240683658566,4.93958333333333,159.4474459825,101.820791666667,1.74957203672713,1.92185079598824
"487458","nwis_14211010",2009-01-16,-0.0227250415959825,-0.934832163791949,0.959349828741888,0.998981101204408,-0.192576872075841,-2.00207920143922,1.58639794510544,6.23190587373733,3.61036389205154,8.895949223537,4.37708333333333,149.78432194375,102.256166666667,1.70219668699657,1.87180557106849
"487459","nwis_14211010",2009-01-17,-0.0535788478520729,-1.02656045446959,0.877954249817859,1.00020346627601,-0.148088550910951,-1.82238478331719,1.63307159013838,6.22174308720624,3.80683643166331,8.660290901532,4.1125,144.020663710625,104.18475,1.67310533390871,1.8410475752395
"487460","nwis_14211010",2009-01-18,-0.294299636875828,-1.24795667454401,0.624755208013298,1.00053941243752,0.210794562038102,-1.54944717668614,1.97197363728658,5.81573776810692,3.31202945903647,8.36674000612975,4.14791666666667,131.632043148125,106.609208333333,1.60793326094029,1.77205451217529
"487461","nwis_14211010",2009-01-19,-0.076761523926946,-1.03838259671558,0.851387501299251,0.999397782571082,0.347123380754401,-1.38861128475744,2.00497690513386,5.24423504231858,2.838486065586,7.79778529929333,3.93958333333333,118.73017973375,107.858375,1.53671213544681,1.69654675079202
